ParkName,BeginTempCelsius,BeginPrecip,Year,DeerNum,VegType,GPSDate,GPSTime,Long,Lat,Month
Pea Ridge National Military Park,21.3,No rain,2005,10,Grassland/Prairie,3/12/2005,19:18:26,-94.02744364,36.44358512,03
Pea Ridge National Military Park,21.3,No rain,2005,2,Upland Forest,3/12/2005,19:20:51,-94.02786127,36.44328054,03
Pea Ridge National Military Park,21.3,No rain,2005,6,Grassland/Prairie,3/12/2005,19:23:58,-94.0320397,36.44088043,03
Pea Ridge National Military Park,21.3,No rain,2005,2,Grassland/Prairie,3/12/2005,19:25:14,-94.03293514,36.44055229,03
Pea Ridge National Military Park,21.3,No rain,2005,7,Grassland/Prairie,3/12/2005,19:34:30,-94.05232746,36.44443898,03
Pea Ridge National Military Park,21.3,No rain,2005,8,Grassland/Prairie,3/12/2005,19:36:02,-94.05221299,36.44515579,03
Pea Ridge National Military Park,21.3,No rain,2005,2,Grassland/Prairie,3/12/2005,19:37:16,-94.05209451,36.4455026,03
Pea Ridge National Military Park,18,No rain,2005,3,Upland Forest,3/12/2005,20:22:40,-94.02965121,36.44223212,03
Pea Ridge National Military Park,18,No rain,2005,2,Upland Forest,3/12/2005,20:24:52,-94.03035341,36.44181943,03
Pea Ridge National Military Park,18,No rain,2005,1,Upland Forest,3/12/2005,20:26:05,-94.03068508,36.44160142,03
Pea Ridge National Military Park,18,No rain,2005,2,Grassland/Prairie,3/12/2005,20:27:09,-94.03113438,36.44134852,03
Pea Ridge National Military Park,18,No rain,2005,1,Grassland/Prairie,3/12/2005,20:28:46,-94.03239286,36.44072792,03
Pea Ridge National Military Park,18,No rain,2005,2,Upland Forest,3/12/2005,20:30:19,-94.03383017,36.44036291,03
Pea Ridge National Military Park,18,No rain,2005,4,Upland Forest,3/12/2005,20:37:16,-94.05203386,36.44190077,03
Pea Ridge National Military Park,18,No rain,2005,3,Grassland/Prairie,3/12/2005,20:39:22,-94.05233662,36.44480914,03
Pea Ridge National Military Park,18,No rain,2005,2,Grassland/Prairie,3/12/2005,20:40:17,-94.05217178,36.44525655,03
Pea Ridge National Military Park,18,No rain,2005,6,Grassland/Prairie,3/12/2005,20:41:27,-94.05196181,36.4458515,03
Pea Ridge National Military Park,18,No rain,2005,2,Grassland/Prairie,3/12/2005,20:42:40,-94.05183367,36.44633144,03
Pea Ridge National Military Park,18,No rain,2005,4,Grassland/Prairie,3/12/2005,20:43:37,-94.05182695,36.44636683,03
Pea Ridge National Military Park,18,No rain,2005,3,Upland Forest,3/12/2005,21:00:23,-94.02537986,36.46081784,03
Pea Ridge National Military Park,18,No rain,2005,3,Upland Forest,3/12/2005,21:11:11,-94.02527558,36.44750026,03
Pea Ridge National Military Park,18,No rain,2005,9,Mowed Lawn,3/12/2005,21:13:39,-94.02716386,36.44369281,03
Pea Ridge National Military Park,14,No rain,2005,4,Upland Forest,3/12/2005,21:22:08,-94.02970167,36.44218939,03
Pea Ridge National Military Park,14,No rain,2005,2,Upland Forest,3/12/2005,21:22:56,-94.02983096,36.44212319,03
Pea Ridge National Military Park,14,No rain,2005,3,Upland Forest,3/12/2005,21:23:41,-94.03000025,36.44202242,03
Pea Ridge National Military Park,14,No rain,2005,5,Grassland/Prairie,3/12/2005,21:26:41,-94.0316761,36.44104037,03
Pea Ridge National Military Park,14,No rain,2005,3,Grassland/Prairie,3/12/2005,21:27:43,-94.03240565,36.44072955,03
Pea Ridge National Military Park,14,No rain,2005,3,Upland Forest,3/12/2005,21:30:39,-94.0385009,36.44031909,03
Pea Ridge National Military Park,14,No rain,2005,2,Grassland/Prairie,3/12/2005,21:37:53,-94.05234693,36.44461119,03
Pea Ridge National Military Park,14,No rain,2005,1,Grassland/Prairie,3/12/2005,21:38:52,-94.05228569,36.44499205,03
Pea Ridge National Military Park,14,No rain,2005,5,Grassland/Prairie,3/12/2005,21:40:24,-94.05183556,36.44631567,03
Pea Ridge National Military Park,14,No rain,2005,9,Grassland/Prairie,3/12/2005,21:41:12,-94.05182075,36.44641212,03
Pea Ridge National Military Park,14,No rain,2005,3,Upland Forest,3/12/2005,21:56:24,-94.0247532,36.46057293,03
Pea Ridge National Military Park,14,No rain,2005,3,Upland Forest,3/12/2005,21:59:20,-94.02213339,36.45625144,03
Pea Ridge National Military Park,14,No rain,2005,1,Upland Forest,3/12/2005,22:00:21,-94.02229462,36.45606968,03
Pea Ridge National Military Park,14,No rain,2005,1,Upland Forest,3/12/2005,22:03:00,-94.02196721,36.45364658,03
Pea Ridge National Military Park,14,No rain,2005,7,Upland Forest,3/12/2005,22:09:33,-94.02523572,36.44752006,03
Arkansas Post National Memorial,19.5,No rain,2005,1,Riparian Forest,3/29/2005,20:26:24,-91.34649252,34.02686848,03
Arkansas Post National Memorial,19.5,No rain,2005,4,Riparian Forest,3/29/2005,20:27:22,-91.34584831,34.02685477,03
Arkansas Post National Memorial,19.5,No rain,2005,2,Riparian Forest,3/29/2005,20:29:26,-91.34442406,34.02684624,03
Arkansas Post National Memorial,19.5,No rain,2005,7,Mowed Lawn,3/29/2005,20:32:39,-91.34322035,34.02438938,03
Arkansas Post National Memorial,19.5,No rain,2005,7,Mowed Lawn,3/29/2005,20:42:52,-91.35084072,34.02304789,03
Arkansas Post National Memorial,18,No rain,2005,4,Outside Park,3/29/2005,21:25:33,-91.3472116,34.02684062,03
Arkansas Post National Memorial,18,No rain,2005,6,Riparian Forest,3/29/2005,21:27:18,-91.346919689999993,34.02684122,03
Arkansas Post National Memorial,18,No rain,2005,4,Riparian Forest,3/29/2005,21:28:49,-91.34604945,34.02684749,03
Arkansas Post National Memorial,18,No rain,2005,2,Riparian Forest,3/29/2005,21:30:16,-91.34441758,34.02683738,03
Arkansas Post National Memorial,18,No rain,2005,7,Mowed Lawn,3/29/2005,21:33:57,-91.34323048,34.02366973,03
Arkansas Post National Memorial,18,No rain,2005,1,Mowed Lawn,3/29/2005,21:48:19,-91.35097992,34.02299168,03
Arkansas Post National Memorial,18,No rain,2005,6,Mowed Lawn,3/29/2005,21:49:42,-91.35157123,34.022666,03
Arkansas Post National Memorial,23.3,No rain,2005,1,Mowed Lawn,3/30/2005,19:34:03,-91.34322341,34.02391374,03
Arkansas Post National Memorial,23.3,No rain,2005,5,Mowed Lawn,3/30/2005,19:42:40,-91.34668469,34.01792159,03
Arkansas Post National Memorial,23.3,No rain,2005,1,Riparian Forest,3/30/2005,19:47:17,-91.34627432,34.02213591,03
Arkansas Post National Memorial,23.3,No rain,2005,3,Mowed Lawn,3/30/2005,19:50:27,-91.35104246,34.02297366,03
Arkansas Post National Memorial,23.3,No rain,2005,4,Mowed Lawn,3/30/2005,19:51:47,-91.35145248,34.02275285,03
Arkansas Post National Memorial,23.3,No rain,2005,5,Grassland/Prairie,3/30/2005,19:52:55,-91.35196755,34.02229908,03
Arkansas Post National Memorial,23.3,No rain,2005,2,Mowed Lawn,3/30/2005,19:55:47,-91.35320389,34.02129365,03
Arkansas Post National Memorial,23.3,No rain,2005,3,Mowed Lawn,3/30/2005,19:56:40,-91.3530217,34.02133893,03
Arkansas Post National Memorial,22.6,No rain,2005,4,Mowed Lawn,3/30/2005,20:31:29,-91.34319802,34.0242921,03
Arkansas Post National Memorial,22.6,No rain,2005,5,Mowed Lawn,3/30/2005,20:39:24,-91.34664057,34.01785232,03
Arkansas Post National Memorial,22.6,No rain,2005,3,Mowed Lawn,3/30/2005,20:46:24,-91.35093628,34.02302201,03
Arkansas Post National Memorial,22.6,No rain,2005,4,Mowed Lawn,3/30/2005,20:47:19,-91.35109852,34.02297099,03
Arkansas Post National Memorial,22.6,No rain,2005,4,Grassland/Prairie,3/30/2005,20:48:32,-91.35195066,34.02231787,03
Arkansas Post National Memorial,22.6,No rain,2005,1,Grassland/Prairie,3/30/2005,20:49:27,-91.35204179,34.02220583,03
Arkansas Post National Memorial,22.6,No rain,2005,5,Riparian Forest,3/30/2005,20:51:26,-91.35333544,34.02126674,03
Arkansas Post National Memorial,21.3,No rain,2005,4,Mowed Lawn,3/30/2005,21:30:31,-91.34320322,34.02423027,03
Arkansas Post National Memorial,21.3,No rain,2005,5,Mowed Lawn,3/30/2005,21:35:05,-91.34657104,34.01776987,03
Arkansas Post National Memorial,21.3,No rain,2005,6,Mowed Lawn,3/30/2005,21:45:38,-91.35203763,34.02219591,03
Arkansas Post National Memorial,21.3,No rain,2005,4,Grassland/Prairie,3/30/2005,21:46:42,-91.35201867,34.02222789,03
Arkansas Post National Memorial,21.3,No rain,2005,4,Riparian Forest,3/30/2005,21:47:30,-91.35216581,34.02205329,03
Arkansas Post National Memorial,21.3,No rain,2005,5,Mowed Lawn,3/30/2005,21:49:18,-91.3533565,34.02127439,03
Arkansas Post National Memorial,14,No rain,2006,5,Mowed Lawn,1/3/2006,18:13:51,-91.34319668,34.02430726,01
Arkansas Post National Memorial,14,No rain,2006,2,Mowed Lawn,1/3/2006,18:24:01,-91.34583195,34.01724094,01
Arkansas Post National Memorial,12.6,No rain,2006,2,Riparian Forest,1/3/2006,19:10:39,-91.34858757,34.02650178,01
Arkansas Post National Memorial,12.6,No rain,2006,1,Riparian Forest,1/3/2006,19:13:19,-91.34548718,34.02685482,01
Arkansas Post National Memorial,12.6,No rain,2006,4,Riparian Forest,1/3/2006,19:14:46,-91.34488873,34.02685135,01
Arkansas Post National Memorial,12.6,No rain,2006,2,Mowed Lawn,1/3/2006,19:17:54,-91.34318641,34.024608979999996,01
Arkansas Post National Memorial,13.3,No rain,2006,2,Riparian Forest,1/3/2006,20:12:17,-91.34860117,34.02649777,01
Arkansas Post National Memorial,13.3,No rain,2006,3,Riparian Forest,1/3/2006,20:14:31,-91.34723834,34.02684994,01
Arkansas Post National Memorial,13.3,No rain,2006,2,Riparian Forest,1/3/2006,20:16:51,-91.34567106,34.02685811,01
Arkansas Post National Memorial,13.3,No rain,2006,5,Riparian Forest,1/3/2006,20:18:41,-91.34451031,34.02684021,01
Arkansas Post National Memorial,13.3,No rain,2006,2,Riparian Forest,1/3/2006,20:20:56,-91.34390815,34.02684839,01
Arkansas Post National Memorial,13.3,No rain,2006,2,Riparian Forest,1/3/2006,20:30:20,-91.34577384,34.01739306,01
Arkansas Post National Memorial,13.3,No rain,2006,1,Riparian Forest,1/3/2006,20:35:30,-91.3452483,34.02218768,01
Arkansas Post National Memorial,15,No rain,2006,3,Mowed Lawn,1/4/2006,18:18:44,-91.34663487,34.01783058,01
Arkansas Post National Memorial,15,No rain,2006,2,Riparian Forest,1/4/2006,18:26:54,-91.34941293,34.02276322,01
Arkansas Post National Memorial,15,No rain,2006,1,Riparian Forest,1/4/2006,18:28:45,-91.35061447,34.02307281,01
Arkansas Post National Memorial,14.8,No rain,2006,2,Mowed Lawn,1/4/2006,19:15:11,-91.3431979,34.02336594,01
Arkansas Post National Memorial,14.8,No rain,2006,5,Mowed Lawn,1/4/2006,19:19:22,-91.34669106,34.01790325,01
Arkansas Post National Memorial,14.6,No rain,2006,2,Riparian Forest,1/4/2006,20:16:05,-91.34343672,34.02282781,01
Arkansas Post National Memorial,14.6,No rain,2006,1,Riparian Forest,1/4/2006,20:18:40,-91.34404711,34.02238566,01
Arkansas Post National Memorial,14.6,No rain,2006,3,Mowed Lawn,1/4/2006,20:20:25,-91.34404585,34.02238742,01
Arkansas Post National Memorial,14.6,No rain,2006,2,Riparian Forest,1/4/2006,20:27:13,-91.34611447,34.01742876,01
Arkansas Post National Memorial,14.6,No rain,2006,6,Riparian Forest,1/4/2006,20:37:08,-91.34973187,34.02288573,01
Arkansas Post National Memorial,14.6,No rain,2006,1,Riparian Forest,1/4/2006,20:39:31,-91.34996996,34.02297192,01
Arkansas Post National Memorial,14.6,No rain,2006,1,Riparian Forest,1/4/2006,20:40:41,-91.35033071,34.0230703,01
Arkansas Post National Memorial,10.2,No rain,2006,3,Riparian Forest,1/5/2006,19:15:07,-91.34575688,34.0268465,01
Arkansas Post National Memorial,10.2,No rain,2006,4,Riparian Forest,1/5/2006,19:23:01,-91.34660257,34.01780595,01
Arkansas Post National Memorial,10.2,No rain,2006,3,Riparian Forest,1/5/2006,19:30:06,-91.34736083,34.02210211,01
Arkansas Post National Memorial,10.2,No rain,2006,1,Riparian Forest,1/5/2006,19:33:00,-91.35066514,34.02305992,01
Arkansas Post National Memorial,10.2,No rain,2006,3,Mowed Lawn,1/5/2006,19:34:25,-91.35127021,34.0228564,01
Arkansas Post National Memorial,9.4,No rain,2006,1,Riparian Forest,1/5/2006,20:13:49,-91.34865195,34.02646303,01
Arkansas Post National Memorial,9.4,No rain,2006,2,Riparian Forest,1/5/2006,20:28:01,-91.34656652,34.02206126,01
Arkansas Post National Memorial,9.4,No rain,2006,4,Riparian Forest,1/5/2006,20:29:40,-91.34749633,34.02212368,01
Arkansas Post National Memorial,9.4,No rain,2006,2,Riparian Forest,1/5/2006,20:33:12,-91.35008763,34.02301505,01
Pea Ridge National Military Park,2.5,No rain,2006,2,Upland Forest,1/17/2006,18:36:36,-94.04364402,36.44035841,01
Pea Ridge National Military Park,2.5,No rain,2006,2,Upland Forest,1/17/2006,18:41:03,-94.04964022,36.44191014,01
Pea Ridge National Military Park,2.5,No rain,2006,2,Upland Forest,1/17/2006,18:45:36,-94.05231746,36.44490452,01
Pea Ridge National Military Park,2.5,No rain,2006,4,Grassland/Prairie,1/17/2006,18:47:02,-94.05231928,36.44490596,01
Pea Ridge National Military Park,2.5,No rain,2006,1,Grassland/Prairie,1/17/2006,18:51:55,-94.05101726,36.44920694,01
Pea Ridge National Military Park,2.5,No rain,2006,3,Grassland/Prairie,1/17/2006,18:53:08,-94.05102004,36.44939933,01
Pea Ridge National Military Park,2.5,No rain,2006,3,Upland Forest,1/17/2006,19:15:31,-94.02250353,36.4589221,01
Pea Ridge National Military Park,2.5,No rain,2006,4,Upland Forest,1/17/2006,19:19:05,-94.02217223,36.45623292,01
Pea Ridge National Military Park,14.4,No rain,2006,9,Grassland/Prairie,1/18/2006,18:20:19,-94.02720431,36.44361024,01
Pea Ridge National Military Park,14.4,No rain,2006,2,Upland Forest,1/18/2006,18:22:38,-94.02829092,36.44302687,01
Pea Ridge National Military Park,14.4,No rain,2006,3,Upland Forest,1/18/2006,18:24:54,-94.03076526,36.4415617,01
Pea Ridge National Military Park,14.4,No rain,2006,5,Grassland/Prairie,1/18/2006,18:27:23,-94.03204731,36.44087366,01
Pea Ridge National Military Park,14.4,No rain,2006,1,Grassland/Prairie,1/18/2006,18:28:57,-94.03302875,36.44053082,01
Pea Ridge National Military Park,14.4,No rain,2006,2,Upland Forest,1/18/2006,18:31:13,-94.03377912,36.44037629,01
Pea Ridge National Military Park,14.4,No rain,2006,1,Upland Forest,1/18/2006,18:32:24,-94.03422981,36.44031194,01
Pea Ridge National Military Park,14.4,No rain,2006,1,Upland Forest,1/18/2006,18:43:17,-94.05129452,36.44129011,01
Pea Ridge National Military Park,14.4,No rain,2006,6,Grassland/Prairie,1/18/2006,18:45:54,-94.0522874,36.4442577,01
Pea Ridge National Military Park,14.4,No rain,2006,1,Upland Scrub,1/18/2006,18:48:54,-94.05166917,36.44738502,01
Pea Ridge National Military Park,14.4,No rain,2006,3,Grassland/Prairie,1/18/2006,18:53:51,-94.05099468,36.45274308,01
Pea Ridge National Military Park,14.4,No rain,2006,3,Upland Forest,1/18/2006,18:56:25,-94.04884655,36.4545008,01
Pea Ridge National Military Park,14.4,No rain,2006,2,Upland Forest,1/18/2006,19:13:20,-94.02381283,36.4600627,01
Pea Ridge National Military Park,14.4,No rain,2006,2,Upland Forest,1/18/2006,19:17:06,-94.0223473,36.45601864,01
Pea Ridge National Military Park,14.4,No rain,2006,3,Upland Forest,1/18/2006,19:18:29,-94.02269279,36.45544639,01
Pea Ridge National Military Park,14.4,No rain,2006,2,Upland Forest,1/18/2006,19:28:30,-94.0256656,36.44715659,01
Pea Ridge National Military Park,14.4,No rain,2006,3,Grassland/Prairie,1/18/2006,19:30:13,-94.026299,36.44585462,01
Pea Ridge National Military Park,15.6,No rain,2006,6,Grassland/Prairie,1/19/2006,18:20:42,-94.02723908,36.44361305,01
Pea Ridge National Military Park,15.6,No rain,2006,1,Upland Forest,1/19/2006,18:25:28,-94.03046152,36.44175234,01
Pea Ridge National Military Park,15.6,No rain,2006,1,Upland Forest,1/19/2006,18:27:05,-94.03051299,36.44172223,01
Pea Ridge National Military Park,15.6,No rain,2006,1,Upland Forest,1/19/2006,18:30:19,-94.03388935,36.44035589,01
Pea Ridge National Military Park,15.6,No rain,2006,1,Upland Forest,1/19/2006,18:32:44,-94.03649004,36.44028851,01
Pea Ridge National Military Park,15.6,No rain,2006,1,Upland Forest,1/19/2006,18:37:44,-94.04384233,36.44034789,01
Pea Ridge National Military Park,15.6,No rain,2006,2,Grassland/Prairie,1/19/2006,18:43:36,-94.05228091,36.44424424,01
Pea Ridge National Military Park,15.6,No rain,2006,1,Grassland/Prairie,1/19/2006,18:45:34,-94.05230193,36.44430494,01
Pea Ridge National Military Park,15.6,No rain,2006,3,Grassland/Prairie,1/19/2006,18:47:28,-94.05232538,36.4448992,01
Pea Ridge National Military Park,15.6,No rain,2006,1,Upland Scrub,1/19/2006,18:49:39,-94.051795190000007,36.44670215,01
Pea Ridge National Military Park,15.6,No rain,2006,2,Grassland/Prairie,1/19/2006,18:54:43,-94.05121852,36.45228719,01
Pea Ridge National Military Park,15.6,No rain,2006,3,Grassland/Prairie,1/19/2006,18:56:51,-94.05116304,36.45240427,01
Pea Ridge National Military Park,15.6,No rain,2006,2,Upland Forest,1/19/2006,19:03:05,-94.04550509,36.45908451,01
Pea Ridge National Military Park,15.6,No rain,2006,1,Upland Forest,1/19/2006,19:04:55,-94.0454887,36.45928202,01
Pea Ridge National Military Park,15.6,No rain,2006,1,Upland Forest,1/19/2006,19:21:23,-94.02209865,36.45362291,01
Pea Ridge National Military Park,15.6,No rain,2006,2,Upland Forest,1/19/2006,19:25:24,-94.01641192,36.45273475,01
Pea Ridge National Military Park,15.6,No rain,2006,6,Grassland/Prairie,1/19/2006,19:30:49,-94.02393001,36.44828843,01
Pea Ridge National Military Park,15.6,No rain,2006,3,Grassland/Prairie,1/19/2006,19:34:32,-94.02653318,36.44528206,01
Pea Ridge National Military Park,15.6,No rain,2006,2,Grassland/Prairie,1/19/2006,19:36:29,-94.02653564,36.44527301,01
Wilson's Creek National Battlefield,11.4,No rain,2006,1,Grassland/Prairie,1/11/2006,18:20:18,-93.407962,37.11687563,01
Wilson's Creek National Battlefield,11.4,No rain,2006,7,Grassland/Prairie,1/11/2006,18:26:51,-93.40169255,37.11276582,01
Wilson's Creek National Battlefield,11.4,No rain,2006,1,Grassland/Prairie,1/11/2006,18:31:46,-93.4011635,37.11167385,01
Wilson's Creek National Battlefield,11.4,No rain,2006,1,Grassland/Prairie,1/11/2006,18:36:01,-93.3985822,37.108414,01
Wilson's Creek National Battlefield,11.4,No rain,2006,1,Grassland/Prairie,1/11/2006,18:39:14,-93.40062116,37.10555587,01
Wilson's Creek National Battlefield,11.4,No rain,2006,4,Grassland/Prairie,1/11/2006,18:46:54,-93.40415479,37.09794475,01
Wilson's Creek National Battlefield,11.4,No rain,2006,1,Grassland/Prairie,1/11/2006,18:54:42,-93.40621702,37.09144199,01
Wilson's Creek National Battlefield,11.4,No rain,2006,3,Grassland/Prairie,1/11/2006,19:04:10,-93.41160811,37.09785758,01
Wilson's Creek National Battlefield,15.1,No rain,2006,1,Riparian Forest,1/12/2006,18:23:59,-93.40842348,37.11703737,01
Wilson's Creek National Battlefield,15.1,No rain,2006,2,Grassland/Prairie,1/12/2006,18:32:38,-93.40171223,37.11292592,01
Wilson's Creek National Battlefield,15.1,No rain,2006,1,Grassland/Prairie,1/12/2006,18:35:16,-93.40067539,37.11114755,01
Wilson's Creek National Battlefield,15.1,No rain,2006,3,Grassland/Prairie,1/12/2006,18:47:06,-93.40411312,37.09766115,01
Wilson's Creek National Battlefield,15.1,No rain,2006,4,Grassland/Prairie,1/12/2006,18:54:19,-93.40502605,37.09142223,01
Wilson's Creek National Battlefield,15.1,No rain,2006,4,Grassland/Prairie,1/12/2006,18:57:19,-93.40716657,37.09209763,01
Wilson's Creek National Battlefield,15.1,No rain,2006,1,Grassland/Prairie,1/12/2006,19:00:20,-93.40781914,37.09408092,01
Wilson's Creek National Battlefield,3,No rain,2006,2,Upland Forest,1/13/2006,18:18:54,-93.41648118,37.11609747,01
Wilson's Creek National Battlefield,3,No rain,2006,2,Grassland/Prairie,1/13/2006,18:25:37,-93.40609887,37.11578038,01
Wilson's Creek National Battlefield,3,No rain,2006,6,Grassland/Prairie,1/13/2006,18:28:04,-93.40466696,37.11567771,01
Wilson's Creek National Battlefield,3,No rain,2006,2,Upland Forest,1/13/2006,18:32:58,-93.40022579,37.11079404,01
Wilson's Creek National Battlefield,3,No rain,2006,2,Upland Forest,1/13/2006,18:35:00,-93.39861412,37.10979035,01
Wilson's Creek National Battlefield,3,No rain,2006,2,Upland Forest,1/13/2006,18:42:58,-93.40441124,37.10028207,01
Wilson's Creek National Battlefield,3,No rain,2006,6,Grassland/Prairie,1/13/2006,18:51:43,-93.40787562,37.09491063,01
